Invoice,Order_Revenue,Units,Unique_Products,Average_Item_Value,Customer_ID,Country,Order_Date,Basket_Size
553037,774.5999999999999,292,13,2.652739726027397,12471.0,Germany,2011-05-13 08:10:00,Very Large
553038,106.6,32,5,3.33125,12471.0,Germany,2011-05-13 08:11:00,Large
553039,600.63,409,7,1.4685330073349634,16422.0,United Kingdom,2011-05-13 08:21:00,Very Large
553040,231.4,84,5,2.7547619047619047,15981.0,United Kingdom,2011-05-13 08:58:00,Very Large
553042,304.58,128,11,2.37953125,15845.0,United Kingdom,2011-05-13 09:01:00,Very Large
553043,750.0,600,1,1.25,13953.0,United Kingdom,2011-05-13 09:21:00,Very Large
553044,495.98,204,24,2.4312745098039215,12682.0,France,2011-05-13 09:24:00,Very Large
553045,1351.45,743,12,1.8189098250336475,12770.0,Japan,2011-05-13 09:33:00,Very Large
553046,314.0,154,16,2.038961038961039,13534.0,United Kingdom,2011-05-13 09:37:00,Very Large
553047,19.8,12,1,1.6500000000000001,13534.0,United Kingdom,2011-05-13 09:38:00,Medium
553048,612.08,348,36,1.7588505747126437,14291.0,United Kingdom,2011-05-13 10:02:00,Very Large
553049,16.5,10,1,1.65,14291.0,United Kingdom,2011-05-13 10:03:00,Medium
553050,344.15000000000003,161,19,2.137577639751553,15498.0,United Kingdom,2011-05-13 10:09:00,Very Large
553051,19.5,10,1,1.95,15498.0,United Kingdom,2011-05-13 10:11:00,Medium
553052,1249.7,730,15,1.7119178082191782,15251.0,United Kingdom,2011-05-13 10:14:00,Very Large
553053,304.8,69,12,4.417391304347826,12857.0,United Kingdom,2011-05-13 10:20:00,Very Large
553054,157.77,126,30,1.2521428571428572,17886.0,United Kingdom,2011-05-13 10:22:00,Very Large
553055,341.52000000000004,132,9,2.5872727272727274,16618.0,United Kingdom,2011-05-13 10:35:00,Very Large
553056,16.95,1,1,16.95,16618.0,United Kingdom,2011-05-13 10:37:00,Small
553057,386.55,197,20,1.9621827411167514,16161.0,United Kingdom,2011-05-13 10:41:00,Very Large
553058,149.34,64,16,2.3334375,17790.0,United Kingdom,2011-05-13 10:44:00,Very Large
553059,101.76,96,1,1.06,16660.0,United Kingdom,2011-05-13 10:44:00,Very Large
553060,720.0,488,28,1.4754098360655739,15826.0,United Kingdom,2011-05-13 10:44:00,Very Large
553061,260.6,100,38,2.6060000000000003,17238.0,United Kingdom,2011-05-13 11:12:00,Very Large
553062,821.0,450,4,1.8244444444444445,13629.0,United Kingdom,2011-05-13 11:25:00,Very Large
553063,311.3,170,22,1.8311764705882354,13018.0,United Kingdom,2011-05-13 11:38:00,Very Large
553064,51.4,23,4,2.234782608695652,13018.0,United Kingdom,2011-05-13 11:39:00,Large
553067,1110.51,366,51,3.0341803278688526,16871.0,United Kingdom,2011-05-13 11:44:00,Very Large
553074,413.37,425,80,0.972635294117647,15529.0,United Kingdom,2011-05-13 11:45:00,Very Large
553088,1147.15,678,39,1.6919616519174043,16180.0,United Kingdom,2011-05-13 11:53:00,Very Large
553093,558.94,406,5,1.3766995073891628,13798.0,United Kingdom,2011-05-13 11:54:00,Very Large
553095,417.4,236,5,1.76864406779661,16180.0,United Kingdom,2011-05-13 11:54:00,Very Large
553099,127.5,50,1,2.55,13798.0,United Kingdom,2011-05-13 11:56:00,Large
553100,6.9,6,4,1.1500000000000001,,United Kingdom,2011-05-13 11:57:00,Medium
553102,892.62,114,3,7.83,12980.0,United Kingdom,2011-05-13 11:58:00,Very Large
553120,850.72,369,29,2.3054742547425473,17139.0,United Kingdom,2011-05-13 12:12:00,Very Large
553125,507.14,212,26,2.3921698113207546,17139.0,United Kingdom,2011-05-13 12:13:00,Very Large
553129,137.05,59,21,2.3228813559322035,17765.0,United Kingdom,2011-05-13 12:34:00,Very Large
553130,222.77,77,12,2.893116883116883,17398.0,United Kingdom,2011-05-13 12:41:00,Very Large
553131,212.39999999999998,172,4,1.2348837209302324,16401.0,United Kingdom,2011-05-13 12:44:00,Very Large
553134,568.6,264,34,2.153787878787879,15382.0,United Kingdom,2011-05-13 12:50:00,Very Large
553140,115.54,59,18,1.9583050847457628,15373.0,United Kingdom,2011-05-13 12:53:00,Very Large
553141,223.07,146,46,1.527876712328767,15907.0,United Kingdom,2011-05-13 13:01:00,Very Large
553142,90.84,23,14,3.9495652173913043,14527.0,United Kingdom,2011-05-13 13:05:00,Large
553143,89.25,33,6,2.7045454545454546,12695.0,France,2011-05-13 13:15:00,Large
553144,619.5,338,6,1.8328402366863905,17669.0,United Kingdom,2011-05-13 13:29:00,Very Large
553145,309.6,102,7,3.035294117647059,14342.0,United Kingdom,2011-05-13 13:50:00,Very Large
553146,519.68,168,28,3.093333333333333,14873.0,United Kingdom,2011-05-13 13:52:00,Very Large
553148,1966.16,1262,93,1.5579714738510302,,Hong Kong,2011-05-13 14:09:00,Very Large
553149,726.1,377,17,1.9259946949602123,14226.0,United Kingdom,2011-05-13 14:16:00,Very Large
553151,692.96,416,31,1.665769230769231,13089.0,United Kingdom,2011-05-13 14:53:00,Very Large
553152,375.45,169,19,2.2215976331360947,13089.0,United Kingdom,2011-05-13 14:55:00,Very Large
553153,17.4,12,1,1.45,13089.0,United Kingdom,2011-05-13 14:56:00,Medium
553154,384.0,160,4,2.4,17061.0,United Kingdom,2011-05-13 14:57:00,Very Large
553155,34.0,4,1,8.5,13089.0,United Kingdom,2011-05-13 14:57:00,Small
553156,240.73,174,60,1.3835057471264367,17841.0,United Kingdom,2011-05-13 14:58:00,Very Large
553157,8.25,1,1,8.25,,United Kingdom,2011-05-13 15:09:00,Small
553158,689.4200000000001,246,35,2.8025203252032522,14194.0,United Kingdom,2011-05-13 15:24:00,Very Large
553159,383.06,207,23,1.8505314009661835,14194.0,United Kingdom,2011-05-13 15:25:00,Very Large
553160,85.36,50,5,1.7072,14194.0,United Kingdom,2011-05-13 15:26:00,Large
553161,415.28000000000003,268,23,1.5495522388059702,12681.0,France,2011-05-13 15:48:00,Very Large
553162,1348.3799999999999,297,148,4.54,,United Kingdom,2011-05-13 15:53:00,Very Large
553164,18.900000000000002,8,8,2.3625000000000003,17961.0,United Kingdom,2011-05-13 16:12:00,Medium
553165,147.58,36,15,4.099444444444445,13623.0,United Kingdom,2011-05-13 16:12:00,Large
553166,306.0,46,13,6.6521739130434785,17655.0,United Kingdom,2011-05-13 16:14:00,Large
553167,1529.75,374,63,4.09024064171123,,United Kingdom,2011-05-13 16:19:00,Very Large
553168,308.3,112,8,2.7526785714285715,15159.0,United Kingdom,2011-05-13 16:24:00,Very Large
553169,103.5,30,3,3.45,15159.0,United Kingdom,2011-05-13 16:26:00,Large
553170,223.44,396,3,0.5642424242424242,14676.0,United Kingdom,2011-05-13 16:57:00,Very Large
553171,4.68,12,2,0.38999999999999996,,United Kingdom,2011-05-13 17:05:00,Medium
553172,132.0,16,4,8.25,14031.0,United Kingdom,2011-05-13 17:15:00,Medium
553173,243.75,64,13,3.80859375,17400.0,United Kingdom,2011-05-13 17:34:00,Very Large
553174,127.45,70,16,1.8207142857142857,16206.0,United Kingdom,2011-05-15 11:04:00,Very Large
553175,244.23,127,44,1.9230708661417322,,United Kingdom,2011-05-15 11:17:00,Very Large
553176,112.80000000000001,76,13,1.4842105263157896,14689.0,United Kingdom,2011-05-15 11:22:00,Very Large
553177,205.74,162,3,1.27,13094.0,United Kingdom,2011-05-15 11:23:00,Very Large
553178,120.27,91,24,1.3216483516483517,17302.0,United Kingdom,2011-05-15 11:29:00,Very Large
553179,125.8,78,20,1.6128205128205129,15440.0,United Kingdom,2011-05-15 11:30:00,Very Large
553180,212.4,102,19,2.0823529411764707,16466.0,United Kingdom,2011-05-15 11:35:00,Very Large
553181,159.0,108,2,1.4722222222222223,16168.0,United Kingdom,2011-05-15 11:43:00,Very Large
553182,2422.15,1024,103,2.365380859375,17107.0,United Kingdom,2011-05-15 12:21:00,Very Large
553183,305.45,137,16,2.2295620437956205,16076.0,United Kingdom,2011-05-15 12:31:00,Very Large
553184,305.76,122,58,2.5062295081967214,13232.0,United Kingdom,2011-05-15 12:33:00,Very Large
553185,537.49,295,21,1.822,17504.0,United Kingdom,2011-05-15 12:35:00,Very Large
553186,388.20000000000005,228,8,1.7026315789473687,13183.0,United Kingdom,2011-05-15 12:46:00,Very Large
553187,128.8,110,19,1.1709090909090911,16809.0,United Kingdom,2011-05-15 12:53:00,Very Large
553188,209.18,100,10,2.0918,15379.0,United Kingdom,2011-05-15 12:55:00,Very Large
553189,416.04,187,77,2.224812834224599,15033.0,United Kingdom,2011-05-15 13:14:00,Very Large
553190,194.79,94,38,2.0722340425531915,15164.0,United Kingdom,2011-05-15 13:14:00,Very Large
553191,185.22,50,15,3.7044,13118.0,United Kingdom,2011-05-15 13:22:00,Large
553192,1028.56,344,16,2.9899999999999998,15333.0,United Kingdom,2011-05-15 13:27:00,Very Large
553193,136.9,56,9,2.444642857142857,15081.0,United Kingdom,2011-05-15 13:31:00,Very Large
553194,277.81,160,36,1.7363125,16283.0,United Kingdom,2011-05-15 13:37:00,Very Large
553195,151.4,141,10,1.073758865248227,12599.0,France,2011-05-15 13:45:00,Very Large
553196,45.7,6,6,7.616666666666667,17114.0,United Kingdom,2011-05-15 14:15:00,Medium
553197,63.440000000000005,36,23,1.7622222222222224,17263.0,United Kingdom,2011-05-15 14:32:00,Large
553198,298.99,230,25,1.2999565217391305,13752.0,United Kingdom,2011-05-15 14:48:00,Very Large
553199,442.34000000000003,244,58,1.8128688524590166,17758.0,United Kingdom,2011-05-15 15:13:00,Very Large
553200,137.7,66,9,2.086363636363636,16034.0,United Kingdom,2011-05-15 15:14:00,Very Large
553201,25.75,13,4,1.9807692307692308,17758.0,United Kingdom,2011-05-15 15:31:00,Medium
553202,217.19,262,52,0.828969465648855,15854.0,United Kingdom,2011-05-15 16:02:00,Very Large
553203,603.78,139,18,4.343741007194245,14911.0,EIRE,2011-05-15 16:10:00,Very Large
553204,77.75,35,25,2.2214285714285715,16877.0,United Kingdom,2011-05-15 16:13:00,Large
553205,533.26,234,11,2.278888888888889,15813.0,United Kingdom,2011-05-16 08:13:00,Very Large
553206,1543.0,526,32,2.9334600760456273,14156.0,EIRE,2011-05-16 08:16:00,Very Large
553207,382.35,179,18,2.136033519553073,17001.0,United Kingdom,2011-05-16 09:02:00,Very Large
553208,586.74,222,17,2.642972972972973,12674.0,France,2011-05-16 09:10:00,Very Large
553209,266.70000000000005,150,6,1.7780000000000002,13777.0,United Kingdom,2011-05-16 09:23:00,Very Large
553210,1133.33,543,32,2.0871639042357275,14016.0,EIRE,2011-05-16 09:40:00,Very Large
553211,439.75,383,27,1.1481723237597912,15358.0,United Kingdom,2011-05-16 09:40:00,Very Large
553212,104.16,72,6,1.4466666666666665,15358.0,United Kingdom,2011-05-16 09:42:00,Very Large
553213,636.64,416,6,1.5303846153846155,13408.0,United Kingdom,2011-05-16 09:49:00,Very Large
553214,464.1,298,10,1.5573825503355705,13408.0,United Kingdom,2011-05-16 09:49:00,Very Large
553215,205.88,34,4,6.055294117647058,13408.0,United Kingdom,2011-05-16 09:50:00,Large
553216,132.8,32,1,4.15,13408.0,United Kingdom,2011-05-16 09:52:00,Large
553217,306.0,36,1,8.5,13408.0,United Kingdom,2011-05-16 09:52:00,Large
553218,134.10000000000002,30,2,4.470000000000001,13408.0,United Kingdom,2011-05-16 09:54:00,Large
553219,318.06,118,11,2.695423728813559,13769.0,United Kingdom,2011-05-16 09:57:00,Very Large
553220,732.9200000000001,292,31,2.5100000000000002,13319.0,United Kingdom,2011-05-16 09:57:00,Very Large
553221,327.0,179,14,1.8268156424581006,16607.0,United Kingdom,2011-05-16 09:58:00,Very Large
553223,72.4,28,4,2.585714285714286,12993.0,United Kingdom,2011-05-16 10:28:00,Large
553224,208.2,225,34,0.9253333333333332,17228.0,United Kingdom,2011-05-16 10:40:00,Very Large
553225,283.32,96,11,2.95125,16912.0,United Kingdom,2011-05-16 10:41:00,Very Large
553226,124.7,52,6,2.398076923076923,16912.0,United Kingdom,2011-05-16 10:43:00,Very Large
553227,150.4,28,5,5.371428571428572,14211.0,United Kingdom,2011-05-16 10:46:00,Large
553228,448.34000000000003,334,30,1.3423353293413174,16496.0,United Kingdom,2011-05-16 10:48:00,Very Large
553229,496.49,254,37,1.9546850393700788,15039.0,United Kingdom,2011-05-16 10:50:00,Very Large
553235,345.42,311,22,1.1106752411575562,13018.0,United Kingdom,2011-05-16 11:13:00,Very Large
553239,109.32000000000001,108,4,1.0122222222222224,16226.0,United Kingdom,2011-05-16 11:31:00,Very Large
553315,1203.3200000000002,492,18,2.4457723577235777,16705.0,United Kingdom,2011-05-16 12:03:00,Very Large
553316,139.88,59,7,2.3708474576271183,12682.0,France,2011-05-16 12:04:00,Very Large
553317,343.44,108,5,3.18,16705.0,United Kingdom,2011-05-16 12:04:00,Very Large
553319,33.0,20,1,1.65,16705.0,United Kingdom,2011-05-16 12:05:00,Medium
553339,1820.64,768,15,2.370625,15125.0,United Kingdom,2011-05-16 12:19:00,Very Large
553340,1122.2,572,18,1.961888111888112,15125.0,United Kingdom,2011-05-16 12:20:00,Very Large
553341,307.88,110,18,2.798909090909091,16293.0,United Kingdom,2011-05-16 12:25:00,Very Large
553342,125.55000000000001,81,8,1.55,16293.0,United Kingdom,2011-05-16 12:26:00,Very Large
553343,307.73,131,15,2.349083969465649,16642.0,United Kingdom,2011-05-16 12:35:00,Very Large
553344,298.8,72,4,4.15,14952.0,United Kingdom,2011-05-16 12:45:00,Very Large
553345,533.7,312,34,1.7105769230769232,16729.0,United Kingdom,2011-05-16 12:53:00,Very Large
553346,306.45,147,15,2.0846938775510204,17054.0,United Kingdom,2011-05-16 12:57:00,Very Large
553347,560.27,203,27,2.759950738916256,14755.0,United Kingdom,2011-05-16 12:59:00,Very Large
553348,754.8100000000001,711,35,1.0616174402250353,14911.0,EIRE,2011-05-16 13:20:00,Very Large
553350,132.0,80,4,1.65,12871.0,United Kingdom,2011-05-16 13:32:00,Very Large
553351,311.7,176,55,1.7710227272727272,18118.0,United Kingdom,2011-05-16 13:35:00,Very Large
553352,239.48,86,11,2.7846511627906976,13089.0,United Kingdom,2011-05-16 13:41:00,Very Large
553353,2.95,1,1,2.95,,United Kingdom,2011-05-16 13:47:00,Small
553356,716.32,501,45,1.4297804391217566,14038.0,United Kingdom,2011-05-16 14:05:00,Very Large
553363,373.40000000000003,150,17,2.4893333333333336,13650.0,United Kingdom,2011-05-16 14:19:00,Very Large
553368,8895.66,1787,17,4.977985450475657,18102.0,United Kingdom,2011-05-16 14:24:00,Very Large
553369,474.85,109,26,4.356422018348624,15044.0,United Kingdom,2011-05-16 14:30:00,Very Large
553371,245.88,204,5,1.2052941176470588,17288.0,United Kingdom,2011-05-16 14:32:00,Very Large
553374,463.38,299,30,1.5497658862876253,14489.0,United Kingdom,2011-05-16 14:51:00,Very Large
553375,1184.22,494,39,2.3972064777327935,14911.0,EIRE,2011-05-16 14:52:00,Very Large
553377,369.2,184,20,2.006521739130435,14888.0,United Kingdom,2011-05-16 14:58:00,Very Large
553379,368.76,180,3,2.0486666666666666,14676.0,United Kingdom,2011-05-16 15:28:00,Very Large
553380,195.0,1,1,195.0,17190.0,United Kingdom,2011-05-16 15:29:00,Small
553381,207.66,100,13,2.0766,13456.0,United Kingdom,2011-05-16 15:34:00,Very Large
553382,202.24,96,8,2.106666666666667,14217.0,United Kingdom,2011-05-16 15:47:00,Very Large
553383,403.26000000000005,240,13,1.6802500000000002,18230.0,United Kingdom,2011-05-16 15:48:00,Very Large
553384,177.0,64,25,2.765625,16899.0,United Kingdom,2011-05-16 15:53:00,Very Large
553385,423.3,375,70,1.1288,16710.0,United Kingdom,2011-05-16 15:53:00,Very Large
553386,655.24,330,27,1.9855757575757575,13381.0,United Kingdom,2011-05-16 16:22:00,Very Large
553387,1680.06,382,157,4.3980628272251305,,United Kingdom,2011-05-16 16:33:00,Very Large
553388,120.82000000000001,115,26,1.050608695652174,15910.0,United Kingdom,2011-05-16 16:36:00,Very Large
553389,1324.07,268,133,4.940559701492537,,United Kingdom,2011-05-16 16:37:00,Very Large
553390,466.28000000000003,220,92,2.1194545454545457,17841.0,United Kingdom,2011-05-16 16:41:00,Very Large
553392,608.16,252,11,2.413333333333333,16131.0,United Kingdom,2011-05-16 16:44:00,Very Large
553393,937.5,233,111,4.023605150214593,,United Kingdom,2011-05-16 16:46:00,Very Large
553402,99.84,124,20,0.8051612903225807,17898.0,United Kingdom,2011-05-16 17:13:00,Very Large
553403,159.49,41,6,3.89,18061.0,United Kingdom,2011-05-17 08:18:00,Large
553404,392.88,228,16,1.723157894736842,14952.0,United Kingdom,2011-05-17 08:34:00,Very Large
553405,581.6,312,25,1.8641025641025641,14952.0,United Kingdom,2011-05-17 08:37:00,Very Large
553406,77.5,50,1,1.55,14952.0,United Kingdom,2011-05-17 08:38:00,Large
553408,357.98,154,10,2.3245454545454547,13976.0,United Kingdom,2011-05-17 09:13:00,Very Large
553410,125.28,90,8,1.392,14320.0,United Kingdom,2011-05-17 09:24:00,Very Large
553411,793.62,479,45,1.6568267223382045,12714.0,France,2011-05-17 09:28:00,Very Large
553412,61.5,26,4,2.3653846153846154,14344.0,United Kingdom,2011-05-17 09:40:00,Large
553415,297.38,168,18,1.7701190476190476,12463.0,Belgium,2011-05-17 10:02:00,Very Large
553416,422.28000000000003,340,3,1.242,18198.0,United Kingdom,2011-05-17 10:04:00,Very Large
553417,631.49,278,32,2.271546762589928,13871.0,United Kingdom,2011-05-17 10:08:00,Very Large
553418,357.4,192,17,1.8614583333333332,18257.0,United Kingdom,2011-05-17 10:10:00,Very Large
553419,162.95000000000002,47,6,3.467021276595745,16639.0,United Kingdom,2011-05-17 10:10:00,Large
553420,306.85,87,12,3.5270114942528736,17519.0,United Kingdom,2011-05-17 10:14:00,Very Large
553421,139.8,84,6,1.6642857142857144,16139.0,United Kingdom,2011-05-17 10:23:00,Very Large
553422,130.0,40,1,3.25,16923.0,United Kingdom,2011-05-17 10:27:00,Large
553423,186.17000000000002,89,29,2.091797752808989,17811.0,United Kingdom,2011-05-17 10:28:00,Very Large
553427,100.97999999999999,90,3,1.1219999999999999,17522.0,United Kingdom,2011-05-17 10:36:00,Very Large
553461,680.14,462,46,1.4721645021645022,16316.0,United Kingdom,2011-05-17 10:57:00,Very Large
553462,563.61,267,28,2.1108988764044945,17147.0,United Kingdom,2011-05-17 10:57:00,Very Large
553463,927.45,471,44,1.9691082802547772,13488.0,United Kingdom,2011-05-17 11:02:00,Very Large
553464,925.16,572,17,1.6174125874125873,16218.0,United Kingdom,2011-05-17 11:07:00,Very Large
553465,116.0,80,1,1.45,16218.0,United Kingdom,2011-05-17 11:09:00,Very Large
553466,259.2,360,1,0.72,17949.0,United Kingdom,2011-05-17 11:10:00,Very Large
553467,159.0,150,1,1.06,17857.0,United Kingdom,2011-05-17 11:11:00,Very Large
553468,921.5999999999999,576,4,1.5999999999999999,16029.0,United Kingdom,2011-05-17 11:14:00,Very Large
553469,905.76,372,5,2.434838709677419,16029.0,United Kingdom,2011-05-17 11:15:00,Very Large
553470,5410.0599999999995,1325,11,4.083064150943396,18102.0,United Kingdom,2011-05-17 11:27:00,Very Large
553471,2462.26,330,9,7.46139393939394,18102.0,United Kingdom,2011-05-17 11:28:00,Very Large
553472,793.47,617,16,1.2860129659643436,15093.0,United Kingdom,2011-05-17 11:28:00,Very Large
553473,254.88,216,3,1.18,18102.0,United Kingdom,2011-05-17 11:28:00,Very Large
553474,276.48,144,1,1.9200000000000002,18102.0,United Kingdom,2011-05-17 11:29:00,Very Large
553475,866.4,306,5,2.8313725490196076,18102.0,United Kingdom,2011-05-17 11:31:00,Very Large
553476,551.03,209,23,2.6365071770334927,14221.0,United Kingdom,2011-05-17 11:41:00,Very Large
553477,319.21,183,17,1.7443169398907103,14239.0,United Kingdom,2011-05-17 11:46:00,Very Large
553484,298.6,162,4,1.8432098765432101,14513.0,United Kingdom,2011-05-17 12:21:00,Very Large
553485,320.23,179,30,1.7889944134078213,13208.0,United Kingdom,2011-05-17 12:25:00,Very Large
553487,562.88,341,34,1.650674486803519,13246.0,United Kingdom,2011-05-17 12:38:00,Very Large
553488,133.68,72,29,1.8566666666666667,18043.0,United Kingdom,2011-05-17 12:40:00,Very Large
553489,467.43,314,29,1.4886305732484078,15730.0,United Kingdom,2011-05-17 12:43:00,Very Large
553490,155.93,149,13,1.0465100671140941,13309.0,United Kingdom,2011-05-17 12:44:00,Very Large
553491,127.50000000000001,66,8,1.931818181818182,15624.0,United Kingdom,2011-05-17 12:44:00,Very Large
553496,122.2,20,6,6.11,14410.0,United Kingdom,2011-05-17 12:47:00,Medium
553497,75.8,14,3,5.414285714285714,14410.0,United Kingdom,2011-05-17 12:49:00,Medium
553498,302.1,150,6,2.0140000000000002,17504.0,United Kingdom,2011-05-17 12:56:00,Very Large
553499,210.35000000000002,65,5,3.2361538461538464,17504.0,United Kingdom,2011-05-17 12:57:00,Very Large
553500,39.0,12,1,3.25,17504.0,United Kingdom,2011-05-17 12:58:00,Medium
553501,9.9,2,1,4.95,17504.0,United Kingdom,2011-05-17 12:59:00,Small
553503,111.14,56,23,1.9846428571428572,14606.0,United Kingdom,2011-05-17 13:20:00,Very Large
553504,407.47,161,25,2.5308695652173916,13310.0,United Kingdom,2011-05-17 13:26:00,Very Large
553505,677.8,350,38,1.9365714285714284,12949.0,United Kingdom,2011-05-17 13:27:00,Very Large
553506,38.6,20,2,1.9300000000000002,12949.0,United Kingdom,2011-05-17 13:29:00,Medium
553507,215.15,94,29,2.2888297872340426,17220.0,United Kingdom,2011-05-17 13:35:00,Very Large
553509,194.38,175,27,1.110742857142857,17220.0,United Kingdom,2011-05-17 13:44:00,Very Large
553515,139.19,68,19,2.0469117647058823,17515.0,United Kingdom,2011-05-17 14:03:00,Very Large
553520,100.08,39,16,2.566153846153846,17238.0,United Kingdom,2011-05-17 14:32:00,Large
553522,274.29,188,49,1.4589893617021277,15005.0,United Kingdom,2011-05-17 14:43:00,Very Large
553523,1957.1699999999998,416,60,4.704735576923077,,United Kingdom,2011-05-17 14:46:00,Very Large
553524,247.29,75,31,3.2971999999999997,15570.0,United Kingdom,2011-05-17 14:46:00,Very Large
553525,127.28999999999999,99,8,1.2857575757575757,16266.0,United Kingdom,2011-05-17 14:50:00,Very Large
553526,131.0,32,15,4.09375,16266.0,United Kingdom,2011-05-17 14:54:00,Large
553527,1069.47,509,53,2.1011198428290765,15123.0,United Kingdom,2011-05-17 14:57:00,Very Large
553535,1216.12,428,46,2.841401869158878,,EIRE,2011-05-17 15:17:00,Very Large
553537,303.17,179,17,1.693687150837989,14032.0,United Kingdom,2011-05-17 15:25:00,Very Large
553538,140.31,117,25,1.1992307692307693,15855.0,United Kingdom,2011-05-17 15:26:00,Very Large
553540,2649.52,2316,47,1.144006908462867,17511.0,United Kingdom,2011-05-17 15:32:00,Very Large
553541,956.47,141,66,6.783475177304965,,United Kingdom,2011-05-17 15:33:00,Very Large
553542,763.9,107,58,7.139252336448598,,United Kingdom,2011-05-17 15:34:00,Very Large
553543,635.03,107,55,5.9348598130841115,,United Kingdom,2011-05-17 15:35:00,Very Large
553544,504.41999999999996,92,37,5.482826086956521,,United Kingdom,2011-05-17 15:36:00,Very Large
553545,430.14,68,40,6.325588235294117,,United Kingdom,2011-05-17 15:37:00,Very Large
553546,11924.800000000001,8268,73,1.4422835026608614,12415.0,Australia,2011-05-17 15:42:00,Very Large
553547,760.28,530,38,1.4344905660377358,12474.0,Germany,2011-05-17 15:48:00,Very Large
553549,1364.33,244,138,5.591516393442623,,United Kingdom,2011-05-17 16:09:00,Very Large
553550,850.0,100,1,8.5,13631.0,United Kingdom,2011-05-17 16:21:00,Very Large
553551,100.0,20,1,5.0,13631.0,United Kingdom,2011-05-17 16:23:00,Medium
553552,439.8,484,30,0.9086776859504132,17702.0,United Kingdom,2011-05-17 16:23:00,Very Large
553553,417.71000000000004,170,17,2.4571176470588236,16156.0,United Kingdom,2011-05-17 16:32:00,Very Large
553556,246.89,132,51,1.8703787878787879,17530.0,United Kingdom,2011-05-17 16:48:00,Very Large
553565,486.99,269,26,1.8103717472118959,17505.0,United Kingdom,2011-05-18 09:01:00,Very Large
553566,389.01,106,16,3.6699056603773585,12690.0,France,2011-05-18 09:09:00,Very Large
553567,32.849999999999994,3,1,10.949999999999998,13592.0,United Kingdom,2011-05-18 09:13:00,Small
553570,399.21000000000004,141,21,2.831276595744681,13756.0,United Kingdom,2011-05-18 09:23:00,Very Large
553571,132.4,12,9,11.033333333333333,17287.0,United Kingdom,2011-05-18 09:35:00,Medium
553572,591.65,255,29,2.3201960784313727,18223.0,United Kingdom,2011-05-18 09:37:00,Very Large
553573,2.9,2,2,1.45,16446.0,United Kingdom,2011-05-18 09:52:00,Small
553574,1373.46,1710,15,0.8031929824561403,16422.0,United Kingdom,2011-05-18 09:59:00,Very Large
553575,427.97,144,20,2.972013888888889,18260.0,United Kingdom,2011-05-18 10:08:00,Very Large
553576,636.1,382,14,1.6651832460732985,14282.0,United Kingdom,2011-05-18 10:29:00,Very Large
553577,368.2,154,10,2.3909090909090907,12437.0,France,2011-05-18 10:34:00,Very Large
553578,356.16,136,10,2.618823529411765,13767.0,United Kingdom,2011-05-18 10:39:00,Very Large
553579,19.8,12,1,1.6500000000000001,13767.0,United Kingdom,2011-05-18 10:39:00,Medium
553585,306.91,311,25,0.9868488745980708,15301.0,United Kingdom,2011-05-18 10:41:00,Very Large
553607,5176.12,4084,25,1.2674142997061704,16684.0,United Kingdom,2011-05-18 10:47:00,Very Large
553612,157.9,101,6,1.5633663366336634,17556.0,United Kingdom,2011-05-18 10:48:00,Very Large
553614,427.8,180,4,2.376666666666667,16684.0,United Kingdom,2011-05-18 10:48:00,Very Large
553625,822.5999999999999,348,4,2.3637931034482755,16684.0,United Kingdom,2011-05-18 10:50:00,Very Large
553638,193.75,37,11,5.236486486486487,14180.0,United Kingdom,2011-05-18 10:56:00,Large
553650,123.36,96,6,1.285,14731.0,United Kingdom,2011-05-18 11:02:00,Very Large
553653,319.25,398,11,0.8021356783919598,16701.0,United Kingdom,2011-05-18 11:08:00,Very Large
553654,205.74,162,3,1.27,13094.0,United Kingdom,2011-05-18 11:08:00,Very Large
553655,114.7,31,12,3.7,16775.0,United Kingdom,2011-05-18 11:14:00,Large
553657,135.98,81,39,1.6787654320987653,14583.0,United Kingdom,2011-05-18 11:28:00,Very Large
553658,554.4200000000001,322,35,1.7218012422360252,16818.0,United Kingdom,2011-05-18 11:42:00,Very Large
553660,177.43,141,11,1.2583687943262412,14620.0,United Kingdom,2011-05-18 11:58:00,Very Large
553661,1384.25,534,32,2.5922284644194757,13572.0,United Kingdom,2011-05-18 11:59:00,Very Large
553662,224.47,59,13,3.804576271186441,14758.0,United Kingdom,2011-05-18 12:07:00,Very Large
553663,159.65,96,17,1.6630208333333334,14527.0,United Kingdom,2011-05-18 12:13:00,Very Large
553664,99.0,21,14,4.714285714285714,16906.0,United Kingdom,2011-05-18 12:15:00,Large
553666,112.32000000000001,74,2,1.5178378378378379,12679.0,France,2011-05-18 12:18:00,Very Large
553668,391.75,73,16,5.366438356164384,13993.0,United Kingdom,2011-05-18 12:21:00,Very Large
553670,645.5,282,16,2.2890070921985815,14407.0,United Kingdom,2011-05-18 12:28:00,Very Large
553671,527.8000000000001,322,42,1.639130434782609,13659.0,United Kingdom,2011-05-18 12:37:00,Very Large
553672,397.51,159,25,2.5000628930817608,15811.0,United Kingdom,2011-05-18 12:44:00,Very Large
553673,585.39,175,23,3.345085714285714,16814.0,United Kingdom,2011-05-18 12:46:00,Very Large
553674,115.60000000000001,37,2,3.1243243243243244,12483.0,Sweden,2011-05-18 12:50:00,Large
